WellName,DATE,OIL
01Q3RW96YJ,3/31/2024,3804.848835
01Q3RW96YJ,4/30/2024,2669.85967
X0MD1YY8QE,11/30/2022,11937
X0MD1YY8QE,12/31/2022,17197
X0MD1YY8QE,1/31/2023,18509
X0MD1YY8QE,2/28/2023,17366
X0MD1YY8QE,3/31/2023,16596
X0MD1YY8QE,4/30/2023,15656
X0MD1YY8QE,5/31/2023,15916
X0MD1YY8QE,6/30/2023,7643
X0MD1YY8QE,7/31/2023,10417
X0MD1YY8QE,8/31/2023,8446
X0MD1YY8QE,9/30/2023,7481
X0MD1YY8QE,10/31/2023,6022
X0MD1YY8QE,11/30/2023,6960
X0MD1YY8QE,12/31/2023,9879
X0MD1YY8QE,1/31/2024,5004
X0MD1YY8QE,2/29/2024,3894
X0MD1YY8QE,3/31/2024,4077.533377
X0MD1YY8QE,4/30/2024,2136.170232
A35OKVAMWC,10/31/2016,35
A35OKVAMWC,11/30/2016,2074
A35OKVAMWC,12/31/2016,5970
A35OKVAMWC,1/31/2017,7969
A35OKVAMWC,2/28/2017,6058
A35OKVAMWC,3/31/2017,5942
A35OKVAMWC,4/30/2017,9991
A35OKVAMWC,5/31/2017,10021
A35OKVAMWC,6/30/2017,9761
A35OKVAMWC,7/31/2017,8801
A35OKVAMWC,8/31/2017,5977
A35OKVAMWC,9/30/2017,1660
A35OKVAMWC,10/31/2017,2242
A35OKVAMWC,11/30/2017,4068
A35OKVAMWC,12/31/2017,8559
A35OKVAMWC,1/31/2018,8200
A35OKVAMWC,2/28/2018,7058
A35OKVAMWC,3/31/2018,841
A35OKVAMWC,4/30/2018,177
A35OKVAMWC,5/31/2018,319
A35OKVAMWC,6/30/2018,673
A35OKVAMWC,7/31/2018,1281
A35OKVAMWC,8/31/2018,1519
A35OKVAMWC,9/30/2018,339
A35OKVAMWC,10/31/2018,485
A35OKVAMWC,11/30/2018,2065
A35OKVAMWC,12/31/2018,1986
A35OKVAMWC,1/31/2019,1945
A35OKVAMWC,2/28/2019,2063
A35OKVAMWC,3/31/2019,1131
A35OKVAMWC,4/30/2019,1028
A35OKVAMWC,5/31/2019,983
A35OKVAMWC,6/30/2019,2113
A35OKVAMWC,7/31/2019,1199
A35OKVAMWC,8/31/2019,747
A35OKVAMWC,9/30/2019,1080
A35OKVAMWC,10/31/2019,1652
A35OKVAMWC,11/30/2019,1945
A35OKVAMWC,12/31/2019,1959
A35OKVAMWC,1/31/2020,1488
A35OKVAMWC,2/29/2020,1101
A35OKVAMWC,3/31/2020,621
A35OKVAMWC,4/30/2020,43
A35OKVAMWC,5/31/2020,0
A35OKVAMWC,6/30/2020,0
A35OKVAMWC,7/31/2020,0
A35OKVAMWC,8/31/2020,0
A35OKVAMWC,9/30/2020,0
A35OKVAMWC,10/31/2020,797
A35OKVAMWC,11/30/2020,1738
A35OKVAMWC,12/31/2020,2151
A35OKVAMWC,1/31/2021,1670
A35OKVAMWC,2/28/2021,1397
A35OKVAMWC,3/31/2021,1641
A35OKVAMWC,4/30/2021,1788
A35OKVAMWC,5/31/2021,1725
A35OKVAMWC,6/30/2021,1385
A35OKVAMWC,7/31/2021,1982
A35OKVAMWC,8/31/2021,1741
A35OKVAMWC,9/30/2021,1750
A35OKVAMWC,10/31/2021,2382
A35OKVAMWC,11/30/2021,2011
A35OKVAMWC,12/31/2021,1866
A35OKVAMWC,1/31/2022,2150
A35OKVAMWC,2/28/2022,1671
A35OKVAMWC,3/31/2022,2034
A35OKVAMWC,4/30/2022,1204
A35OKVAMWC,5/31/2022,388
A35OKVAMWC,6/30/2022,1181
A35OKVAMWC,7/31/2022,1882
A35OKVAMWC,8/31/2022,1988
A35OKVAMWC,9/30/2022,1664
A35OKVAMWC,10/31/2022,1861
A35OKVAMWC,11/30/2022,1455
A35OKVAMWC,12/31/2022,958
A35OKVAMWC,1/31/2023,1220
A35OKVAMWC,2/28/2023,1479
A35OKVAMWC,3/31/2023,1299
A35OKVAMWC,4/30/2023,1221
A35OKVAMWC,5/31/2023,560
A35OKVAMWC,6/30/2023,1274
A35OKVAMWC,7/31/2023,2
A35OKVAMWC,8/31/2023,561
A35OKVAMWC,9/30/2023,924
A35OKVAMWC,10/31/2023,701
A35OKVAMWC,11/30/2023,978
A35OKVAMWC,12/31/2023,1008
A35OKVAMWC,1/31/2024,1309
A35OKVAMWC,2/29/2024,1253
A35OKVAMWC,3/31/2024,1426.2366
A35OKVAMWC,4/30/2024,1576.1621
E401K6H4SA,6/30/2020,12412
E401K6H4SA,7/31/2020,14047
E401K6H4SA,8/31/2020,11919
E401K6H4SA,9/30/2020,19271
E401K6H4SA,10/31/2020,18776
E401K6H4SA,11/30/2020,15452
E401K6H4SA,12/31/2020,15320
E401K6H4SA,1/31/2021,8618
E401K6H4SA,2/28/2021,5524
E401K6H4SA,3/31/2021,7719
E401K6H4SA,4/30/2021,7651
E401K6H4SA,5/31/2021,6573
E401K6H4SA,6/30/2021,6227
E401K6H4SA,7/31/2021,5558
E401K6H4SA,8/31/2021,5414
E401K6H4SA,9/30/2021,3911
E401K6H4SA,10/31/2021,2160
E401K6H4SA,11/30/2021,1075
E401K6H4SA,12/31/2021,2117
E401K6H4SA,1/31/2022,246
E401K6H4SA,2/28/2022,2841
E401K6H4SA,3/31/2022,3349
E401K6H4SA,4/30/2022,2204
E401K6H4SA,5/31/2022,2767
E401K6H4SA,6/30/2022,3453
E401K6H4SA,7/31/2022,3374
E401K6H4SA,8/31/2022,3297
E401K6H4SA,9/30/2022,3291
E401K6H4SA,10/31/2022,2476
E401K6H4SA,11/30/2022,2648
E401K6H4SA,12/31/2022,2707
E401K6H4SA,1/31/2023,2742
E401K6H4SA,2/28/2023,2164
E401K6H4SA,3/31/2023,2317
E401K6H4SA,4/30/2023,2161
E401K6H4SA,5/31/2023,767
E401K6H4SA,6/30/2023,1952
E401K6H4SA,7/31/2023,1799
E401K6H4SA,8/31/2023,1959
E401K6H4SA,9/30/2023,1909
E401K6H4SA,10/31/2023,1720
E401K6H4SA,11/30/2023,1871
E401K6H4SA,12/31/2023,266
E401K6H4SA,1/31/2024,131
E401K6H4SA,2/29/2024,2181
E401K6H4SA,3/31/2024,2083.515733
E401K6H4SA,4/30/2024,2119.276714
X5Y6OZMLTA,1/31/2020,7047
X5Y6OZMLTA,2/29/2020,11691
X5Y6OZMLTA,3/31/2020,14109
X5Y6OZMLTA,4/30/2020,19989
X5Y6OZMLTA,5/31/2020,18629
X5Y6OZMLTA,6/30/2020,16309
X5Y6OZMLTA,7/31/2020,16147
X5Y6OZMLTA,8/31/2020,16202
X5Y6OZMLTA,9/30/2020,12401
X5Y6OZMLTA,10/31/2020,10421
X5Y6OZMLTA,11/30/2020,8575
X5Y6OZMLTA,12/31/2020,3509
X5Y6OZMLTA,1/31/2021,9538
X5Y6OZMLTA,2/28/2021,7792
X5Y6OZMLTA,3/31/2021,6475
X5Y6OZMLTA,4/30/2021,5174
X5Y6OZMLTA,5/31/2021,4467
X5Y6OZMLTA,6/30/2021,4966
X5Y6OZMLTA,7/31/2021,2978
X5Y6OZMLTA,8/31/2021,4177
X5Y6OZMLTA,9/30/2021,3779
X5Y6OZMLTA,10/31/2021,2310
X5Y6OZMLTA,11/30/2021,2907
X5Y6OZMLTA,12/31/2021,2907
X5Y6OZMLTA,1/31/2022,3390
X5Y6OZMLTA,2/28/2022,1684
X5Y6OZMLTA,3/31/2022,3618
X5Y6OZMLTA,4/30/2022,2581
X5Y6OZMLTA,5/31/2022,2587
X5Y6OZMLTA,6/30/2022,3489
X5Y6OZMLTA,7/31/2022,3335
X5Y6OZMLTA,8/31/2022,2586
X5Y6OZMLTA,9/30/2022,4001
X5Y6OZMLTA,10/31/2022,3901
X5Y6OZMLTA,11/30/2022,2597
X5Y6OZMLTA,12/31/2022,2655
X5Y6OZMLTA,1/31/2023,2463
X5Y6OZMLTA,2/28/2023,2050
X5Y6OZMLTA,3/31/2023,2016
X5Y6OZMLTA,4/30/2023,2193
X5Y6OZMLTA,5/31/2023,1651
X5Y6OZMLTA,6/30/2023,1988
X5Y6OZMLTA,7/31/2023,1656
X5Y6OZMLTA,8/31/2023,1224
X5Y6OZMLTA,9/30/2023,654
X5Y6OZMLTA,10/31/2023,802
X5Y6OZMLTA,11/30/2023,645
X5Y6OZMLTA,12/31/2023,437
X5Y6OZMLTA,1/31/2024,1185
X5Y6OZMLTA,2/29/2024,1980
X5Y6OZMLTA,3/31/2024,2052.7027
X5Y6OZMLTA,4/30/2024,1833.3734
SJZFV4VPT3,1/31/2021,12015
SJZFV4VPT3,2/28/2021,9327
SJZFV4VPT3,3/31/2021,21652
SJZFV4VPT3,4/30/2021,19694
SJZFV4VPT3,5/31/2021,19212
SJZFV4VPT3,6/30/2021,16900
SJZFV4VPT3,7/31/2021,11111
SJZFV4VPT3,8/31/2021,13688
SJZFV4VPT3,9/30/2021,9475
SJZFV4VPT3,10/31/2021,6242
SJZFV4VPT3,11/30/2021,8117
SJZFV4VPT3,12/31/2021,5937
SJZFV4VPT3,1/31/2022,4850
SJZFV4VPT3,2/28/2022,3848
SJZFV4VPT3,3/31/2022,3144
SJZFV4VPT3,4/30/2022,286
SJZFV4VPT3,5/31/2022,1284
SJZFV4VPT3,6/30/2022,2777
SJZFV4VPT3,7/31/2022,3508
SJZFV4VPT3,8/31/2022,3211
SJZFV4VPT3,9/30/2022,3333
SJZFV4VPT3,10/31/2022,2525
SJZFV4VPT3,11/30/2022,13
SJZFV4VPT3,12/31/2022,
SJZFV4VPT3,1/31/2023,1236
SJZFV4VPT3,2/28/2023,2515
SJZFV4VPT3,3/31/2023,1858
SJZFV4VPT3,4/30/2023,353
SJZFV4VPT3,5/31/2023,2413
SJZFV4VPT3,6/30/2023,3130
SJZFV4VPT3,7/31/2023,1721
SJZFV4VPT3,8/31/2023,114
SJZFV4VPT3,9/30/2023,829
SJZFV4VPT3,10/31/2023,186
SJZFV4VPT3,12/31/2023,62
SJZFV4VPT3,1/31/2024,1663
SJZFV4VPT3,2/29/2024,1901
SJZFV4VPT3,3/31/2024,1864.826374
SJZFV4VPT3,4/30/2024,242.0588554
BS6T3X5UKB,2/28/2018,0
BS6T3X5UKB,3/31/2018,11754
BS6T3X5UKB,4/30/2018,16213
BS6T3X5UKB,5/31/2018,12728
BS6T3X5UKB,6/30/2018,18959
BS6T3X5UKB,7/31/2018,14613
BS6T3X5UKB,8/31/2018,14224
BS6T3X5UKB,9/30/2018,14897
BS6T3X5UKB,10/31/2018,9510
BS6T3X5UKB,11/30/2018,9130
BS6T3X5UKB,12/31/2018,10082
BS6T3X5UKB,1/31/2019,4928
BS6T3X5UKB,2/28/2019,3849
BS6T3X5UKB,3/31/2019,2830
BS6T3X5UKB,4/30/2019,4000
BS6T3X5UKB,5/31/2019,4278
BS6T3X5UKB,6/30/2019,4976
BS6T3X5UKB,7/31/2019,3789
BS6T3X5UKB,8/31/2019,3655
BS6T3X5UKB,9/30/2019,2662
BS6T3X5UKB,10/31/2019,3319
BS6T3X5UKB,11/30/2019,1875
BS6T3X5UKB,12/31/2019,2559
BS6T3X5UKB,1/31/2020,3777
BS6T3X5UKB,2/29/2020,2972
BS6T3X5UKB,3/31/2020,2213
BS6T3X5UKB,4/30/2020,1872
BS6T3X5UKB,5/31/2020,1762
BS6T3X5UKB,6/30/2020,0
BS6T3X5UKB,7/31/2020,644
BS6T3X5UKB,8/31/2020,1309
BS6T3X5UKB,9/30/2020,1418
BS6T3X5UKB,10/31/2020,1134
BS6T3X5UKB,11/30/2020,1089
BS6T3X5UKB,12/31/2020,1459
BS6T3X5UKB,1/31/2021,1718
BS6T3X5UKB,2/28/2021,1540
BS6T3X5UKB,3/31/2021,1789
BS6T3X5UKB,4/30/2021,1626
BS6T3X5UKB,5/31/2021,1987
BS6T3X5UKB,6/30/2021,1233
BS6T3X5UKB,7/31/2021,1107
BS6T3X5UKB,8/31/2021,1501
BS6T3X5UKB,9/30/2021,1632
BS6T3X5UKB,10/31/2021,968
BS6T3X5UKB,11/30/2021,732
BS6T3X5UKB,12/31/2021,924
BS6T3X5UKB,1/31/2022,821
BS6T3X5UKB,2/28/2022,674
BS6T3X5UKB,3/31/2022,211
BS6T3X5UKB,4/30/2022,187
BS6T3X5UKB,5/31/2022,0
BS6T3X5UKB,6/30/2022,161
BS6T3X5UKB,7/31/2022,1188
BS6T3X5UKB,8/31/2022,1185
BS6T3X5UKB,9/30/2022,1360
BS6T3X5UKB,10/31/2022,1357
BS6T3X5UKB,11/30/2022,1156
BS6T3X5UKB,12/31/2022,1082
BS6T3X5UKB,1/31/2023,959
BS6T3X5UKB,2/28/2023,828
BS6T3X5UKB,3/31/2023,1141
BS6T3X5UKB,4/30/2023,918
BS6T3X5UKB,5/31/2023,636
BS6T3X5UKB,6/30/2023,1017
BS6T3X5UKB,7/31/2023,1400
BS6T3X5UKB,8/31/2023,1391
BS6T3X5UKB,9/30/2023,1384
BS6T3X5UKB,10/31/2023,1404
BS6T3X5UKB,11/30/2023,1232
BS6T3X5UKB,12/31/2023,1259
BS6T3X5UKB,1/31/2024,1227
BS6T3X5UKB,2/29/2024,426
BS6T3X5UKB,3/31/2024,1049.960583
BS6T3X5UKB,4/30/2024,986.2607223
ZE8YHX3JV0,8/31/2018,16974
ZE8YHX3JV0,9/30/2018,15305
ZE8YHX3JV0,10/31/2018,16295
ZE8YHX3JV0,11/30/2018,19383
ZE8YHX3JV0,12/31/2018,18559
ZE8YHX3JV0,1/31/2019,7353
ZE8YHX3JV0,2/28/2019,7713
ZE8YHX3JV0,3/31/2019,7628
ZE8YHX3JV0,4/30/2019,6545
ZE8YHX3JV0,5/31/2019,12082
ZE8YHX3JV0,6/30/2019,8945
ZE8YHX3JV0,7/31/2019,6943
ZE8YHX3JV0,8/31/2019,6092
ZE8YHX3JV0,9/30/2019,4882
ZE8YHX3JV0,10/31/2019,4926
ZE8YHX3JV0,11/30/2019,4400
ZE8YHX3JV0,12/31/2019,924
ZE8YHX3JV0,1/31/2020,4121
ZE8YHX3JV0,2/29/2020,4253
ZE8YHX3JV0,3/31/2020,3696
ZE8YHX3JV0,4/30/2020,2989
ZE8YHX3JV0,5/31/2020,3226
ZE8YHX3JV0,6/30/2020,2626
ZE8YHX3JV0,7/31/2020,2441
ZE8YHX3JV0,8/31/2020,600
ZE8YHX3JV0,9/30/2020,2048
ZE8YHX3JV0,10/31/2020,3321
ZE8YHX3JV0,11/30/2020,2142
ZE8YHX3JV0,12/31/2020,2361
ZE8YHX3JV0,1/31/2021,2371
ZE8YHX3JV0,2/28/2021,2058
ZE8YHX3JV0,3/31/2021,2036
ZE8YHX3JV0,4/30/2021,2284
ZE8YHX3JV0,5/31/2021,2302
ZE8YHX3JV0,6/30/2021,1681
ZE8YHX3JV0,7/31/2021,2073
ZE8YHX3JV0,8/31/2021,3055
ZE8YHX3JV0,9/30/2021,1778
ZE8YHX3JV0,10/31/2021,1472
ZE8YHX3JV0,11/30/2021,1523
ZE8YHX3JV0,12/31/2021,1330
ZE8YHX3JV0,1/31/2022,1101
ZE8YHX3JV0,2/28/2022,1943
ZE8YHX3JV0,3/31/2022,2287
ZE8YHX3JV0,4/30/2022,1170
ZE8YHX3JV0,5/31/2022,626
ZE8YHX3JV0,6/30/2022,1996
ZE8YHX3JV0,7/31/2022,1935
ZE8YHX3JV0,8/31/2022,1173
ZE8YHX3JV0,9/30/2022,1019
ZE8YHX3JV0,10/31/2022,1500
ZE8YHX3JV0,11/30/2022,1362
ZE8YHX3JV0,12/31/2022,1156
ZE8YHX3JV0,1/31/2023,1155
ZE8YHX3JV0,2/28/2023,928
ZE8YHX3JV0,3/31/2023,609
ZE8YHX3JV0,4/30/2023,851
ZE8YHX3JV0,5/31/2023,505
ZE8YHX3JV0,6/30/2023,740
ZE8YHX3JV0,7/31/2023,1236
ZE8YHX3JV0,8/31/2023,849
ZE8YHX3JV0,9/30/2023,279
ZE8YHX3JV0,10/31/2023,50
ZE8YHX3JV0,11/30/2023,157
ZE8YHX3JV0,12/31/2023,1911
ZE8YHX3JV0,1/31/2024,166
ZE8YHX3JV0,2/29/2024,1143
ZE8YHX3JV0,3/31/2024,913.726319
ZE8YHX3JV0,4/30/2024,251.3
4FTVJTTDSP,6/30/2020,13422
4FTVJTTDSP,7/31/2020,15696
4FTVJTTDSP,8/31/2020,18911
4FTVJTTDSP,9/30/2020,27958
4FTVJTTDSP,10/31/2020,22316
4FTVJTTDSP,11/30/2020,15323
4FTVJTTDSP,12/31/2020,13035
4FTVJTTDSP,1/31/2021,9286
4FTVJTTDSP,2/28/2021,7107
4FTVJTTDSP,3/31/2021,7039
4FTVJTTDSP,4/30/2021,4848
4FTVJTTDSP,5/31/2021,6351
4FTVJTTDSP,6/30/2021,5306
4FTVJTTDSP,7/31/2021,4647
4FTVJTTDSP,8/31/2021,4379
4FTVJTTDSP,9/30/2021,3980
4FTVJTTDSP,10/31/2021,3701
4FTVJTTDSP,11/30/2021,2886
4FTVJTTDSP,12/31/2021,569
4FTVJTTDSP,1/31/2022,3556
4FTVJTTDSP,2/28/2022,3291
4FTVJTTDSP,3/31/2022,3360
4FTVJTTDSP,4/30/2022,2635
4FTVJTTDSP,5/31/2022,2584
4FTVJTTDSP,6/30/2022,3867
4FTVJTTDSP,7/31/2022,2998
4FTVJTTDSP,8/31/2022,2410
4FTVJTTDSP,9/30/2022,1239
4FTVJTTDSP,10/31/2022,1297
4FTVJTTDSP,11/30/2022,956
4FTVJTTDSP,12/31/2022,1019
4FTVJTTDSP,1/31/2023,1379
4FTVJTTDSP,2/28/2023,1223
4FTVJTTDSP,3/31/2023,1364
4FTVJTTDSP,4/30/2023,1488
4FTVJTTDSP,5/31/2023,1599
4FTVJTTDSP,6/30/2023,1493
4FTVJTTDSP,7/31/2023,1804
4FTVJTTDSP,8/31/2023,1803
4FTVJTTDSP,9/30/2023,1773
4FTVJTTDSP,10/31/2023,1394
4FTVJTTDSP,11/30/2023,1056
4FTVJTTDSP,12/31/2023,1592
4FTVJTTDSP,1/31/2024,2055
4FTVJTTDSP,2/29/2024,1839
4FTVJTTDSP,3/31/2024,884.8266753
4FTVJTTDSP,4/30/2024,706.3757159
MAQ4CTE3G8,6/30/2022,0
MAQ4CTE3G8,7/31/2022,20144
MAQ4CTE3G8,8/31/2022,16560
MAQ4CTE3G8,9/30/2022,22311
MAQ4CTE3G8,10/31/2022,29939
MAQ4CTE3G8,11/30/2022,27882
MAQ4CTE3G8,12/31/2022,23296
MAQ4CTE3G8,1/31/2023,12629
MAQ4CTE3G8,2/28/2023,13565
MAQ4CTE3G8,3/31/2023,12977
MAQ4CTE3G8,4/30/2023,10471
MAQ4CTE3G8,5/31/2023,8266
MAQ4CTE3G8,6/30/2023,7396
MAQ4CTE3G8,7/31/2023,6716
MAQ4CTE3G8,8/31/2023,6270
MAQ4CTE3G8,9/30/2023,5211
MAQ4CTE3G8,10/31/2023,4988
MAQ4CTE3G8,11/30/2023,5548
MAQ4CTE3G8,12/31/2023,5493
MAQ4CTE3G8,1/31/2024,3217
MAQ4CTE3G8,2/29/2024,2283
MAQ4CTE3G8,3/31/2024,3088.514563
MAQ4CTE3G8,4/30/2024,3132.055078
BELF2RITCA,6/30/2022,0
BELF2RITCA,7/31/2022,20637
BELF2RITCA,8/31/2022,17016
BELF2RITCA,9/30/2022,24123
BELF2RITCA,10/31/2022,27451
BELF2RITCA,11/30/2022,23200
BELF2RITCA,12/31/2022,17185
BELF2RITCA,1/31/2023,11356
BELF2RITCA,2/28/2023,9284
BELF2RITCA,3/31/2023,8093
BELF2RITCA,4/30/2023,3512
BELF2RITCA,5/31/2023,6994
BELF2RITCA,6/30/2023,6293
BELF2RITCA,7/31/2023,5072
BELF2RITCA,8/31/2023,4825
BELF2RITCA,9/30/2023,3764
BELF2RITCA,10/31/2023,3565
BELF2RITCA,11/30/2023,2943
BELF2RITCA,12/31/2023,1299
BELF2RITCA,1/31/2024,441
BELF2RITCA,2/29/2024,2004
BELF2RITCA,3/31/2024,2620.320502
BELF2RITCA,4/30/2024,2616.865632
LTXNTNPCI9,6/30/2022,0
LTXNTNPCI9,7/31/2022,19226
LTXNTNPCI9,8/31/2022,14119
LTXNTNPCI9,9/30/2022,22388
LTXNTNPCI9,10/31/2022,27177
LTXNTNPCI9,11/30/2022,25456
LTXNTNPCI9,12/31/2022,18623
LTXNTNPCI9,1/31/2023,12853
LTXNTNPCI9,2/28/2023,9407
LTXNTNPCI9,3/31/2023,8902
LTXNTNPCI9,4/30/2023,4572
LTXNTNPCI9,5/31/2023,3267
LTXNTNPCI9,6/30/2023,7005
LTXNTNPCI9,7/31/2023,6300
LTXNTNPCI9,8/31/2023,5236
LTXNTNPCI9,9/30/2023,4365
LTXNTNPCI9,10/31/2023,3722
LTXNTNPCI9,11/30/2023,3045
LTXNTNPCI9,12/31/2023,4493
LTXNTNPCI9,1/31/2024,1713
LTXNTNPCI9,2/29/2024,717
LTXNTNPCI9,3/31/2024,2165.989672
LTXNTNPCI9,4/30/2024,2584.984366
X9940WSZ99,6/30/2022,0
X9940WSZ99,7/31/2022,19660
X9940WSZ99,8/31/2022,14950
X9940WSZ99,9/30/2022,15679
X9940WSZ99,10/31/2022,17953
X9940WSZ99,11/30/2022,19412
X9940WSZ99,12/31/2022,19411
X9940WSZ99,1/31/2023,18357
X9940WSZ99,2/28/2023,13374
X9940WSZ99,3/31/2023,11747
X9940WSZ99,4/30/2023,9988
X9940WSZ99,5/31/2023,7803
X9940WSZ99,6/30/2023,6699
X9940WSZ99,7/31/2023,6133
X9940WSZ99,8/31/2023,5469
X9940WSZ99,9/30/2023,4625
X9940WSZ99,10/31/2023,4581
X9940WSZ99,11/30/2023,3741
X9940WSZ99,12/31/2023,1044
X9940WSZ99,1/31/2024,1684
X9940WSZ99,2/29/2024,3683
X9940WSZ99,3/31/2024,3014.657923
X9940WSZ99,4/30/2024,2739.770077
W93QVC7AQS,7/31/2022,8253
W93QVC7AQS,8/31/2022,13217
W93QVC7AQS,9/30/2022,16144
W93QVC7AQS,10/31/2022,17160
W93QVC7AQS,11/30/2022,16387
W93QVC7AQS,12/31/2022,16013
W93QVC7AQS,1/31/2023,13583
W93QVC7AQS,2/28/2023,11133
W93QVC7AQS,3/31/2023,10143
W93QVC7AQS,4/30/2023,4686
W93QVC7AQS,5/31/2023,7986
W93QVC7AQS,6/30/2023,6812
W93QVC7AQS,7/31/2023,6313
W93QVC7AQS,8/31/2023,5853
W93QVC7AQS,9/30/2023,4875
W93QVC7AQS,10/31/2023,4474
W93QVC7AQS,11/30/2023,3799
W93QVC7AQS,12/31/2023,2721
W93QVC7AQS,1/31/2024,3697
W93QVC7AQS,2/29/2024,3604
W93QVC7AQS,3/31/2024,3248.405913
W93QVC7AQS,4/30/2024,2902.84009
UTF92V978C,2/28/2022,8387
UTF92V978C,3/31/2022,14354
UTF92V978C,4/30/2022,11941
UTF92V978C,5/31/2022,11437
UTF92V978C,6/30/2022,14519
UTF92V978C,7/31/2022,13224
UTF92V978C,8/31/2022,12948
UTF92V978C,9/30/2022,11960
UTF92V978C,10/31/2022,6128
UTF92V978C,11/30/2022,9656
UTF92V978C,12/31/2022,6906
UTF92V978C,1/31/2023,4588
UTF92V978C,2/28/2023,2133
UTF92V978C,3/31/2023,4123
UTF92V978C,4/30/2023,4368
UTF92V978C,5/31/2023,3092
UTF92V978C,6/30/2023,3525
UTF92V978C,7/31/2023,3219
UTF92V978C,8/31/2023,3063
UTF92V978C,9/30/2023,2811
UTF92V978C,10/31/2023,4446
UTF92V978C,11/30/2023,2221
UTF92V978C,12/31/2023,1370
UTF92V978C,1/31/2024,1410
UTF92V978C,2/29/2024,984
UTF92V978C,3/31/2024,1011.415006
UTF92V978C,4/30/2024,1827.175844
A7OHHMAU9E,2/28/2022,11923
A7OHHMAU9E,3/31/2022,9992
A7OHHMAU9E,4/30/2022,10153
A7OHHMAU9E,5/31/2022,12009
A7OHHMAU9E,6/30/2022,14988
A7OHHMAU9E,7/31/2022,13843
A7OHHMAU9E,8/31/2022,10663
A7OHHMAU9E,9/30/2022,13303
A7OHHMAU9E,10/31/2022,12690
A7OHHMAU9E,11/30/2022,11007
A7OHHMAU9E,12/31/2022,8728
A7OHHMAU9E,1/31/2023,6039
A7OHHMAU9E,2/28/2023,4316
A7OHHMAU9E,3/31/2023,7164
A7OHHMAU9E,4/30/2023,6484
A7OHHMAU9E,5/31/2023,5807
A7OHHMAU9E,6/30/2023,4998
A7OHHMAU9E,7/31/2023,2461
A7OHHMAU9E,8/31/2023,2713
A7OHHMAU9E,9/30/2023,2933
A7OHHMAU9E,10/31/2023,1844
A7OHHMAU9E,11/30/2023,1194
A7OHHMAU9E,12/31/2023,3290
A7OHHMAU9E,1/31/2024,2061
A7OHHMAU9E,2/29/2024,2551
A7OHHMAU9E,3/31/2024,2203.939093
A7OHHMAU9E,4/30/2024,2660.173586
ZG8A2GOVNH,2/28/2022,10301
ZG8A2GOVNH,3/31/2022,13749
ZG8A2GOVNH,4/30/2022,10546
ZG8A2GOVNH,5/31/2022,12906
ZG8A2GOVNH,6/30/2022,16035
ZG8A2GOVNH,7/31/2022,13738
ZG8A2GOVNH,8/31/2022,6788
ZG8A2GOVNH,9/30/2022,12977
ZG8A2GOVNH,10/31/2022,14921
ZG8A2GOVNH,11/30/2022,13380
ZG8A2GOVNH,12/31/2022,10236
ZG8A2GOVNH,1/31/2023,7975
ZG8A2GOVNH,2/28/2023,7700
ZG8A2GOVNH,3/31/2023,5931
ZG8A2GOVNH,4/30/2023,3828
ZG8A2GOVNH,5/31/2023,6264
ZG8A2GOVNH,6/30/2023,4622
ZG8A2GOVNH,7/31/2023,4541
ZG8A2GOVNH,8/31/2023,3346
ZG8A2GOVNH,9/30/2023,2799
ZG8A2GOVNH,10/31/2023,2557
ZG8A2GOVNH,11/30/2023,2830
ZG8A2GOVNH,12/31/2023,2707
ZG8A2GOVNH,1/31/2024,2570
ZG8A2GOVNH,2/29/2024,1921
ZG8A2GOVNH,3/31/2024,1516.817202
ZG8A2GOVNH,4/30/2024,2653.132583
LPWWHKVDRC,2/28/2022,7403
LPWWHKVDRC,3/31/2022,16172
LPWWHKVDRC,4/30/2022,10876
LPWWHKVDRC,5/31/2022,14984
LPWWHKVDRC,6/30/2022,15503
LPWWHKVDRC,7/31/2022,14150
LPWWHKVDRC,8/31/2022,6819
LPWWHKVDRC,9/30/2022,9622
LPWWHKVDRC,10/31/2022,7746
LPWWHKVDRC,11/30/2022,12995
LPWWHKVDRC,12/31/2022,14388
LPWWHKVDRC,1/31/2023,9381
LPWWHKVDRC,2/28/2023,8510
LPWWHKVDRC,3/31/2023,7236
LPWWHKVDRC,4/30/2023,7126
LPWWHKVDRC,5/31/2023,1199
LPWWHKVDRC,6/30/2023,3708
LPWWHKVDRC,7/31/2023,6084
LPWWHKVDRC,8/31/2023,4349
LPWWHKVDRC,9/30/2023,3582
LPWWHKVDRC,10/31/2023,2866
LPWWHKVDRC,11/30/2023,3002
LPWWHKVDRC,12/31/2023,2749
LPWWHKVDRC,1/31/2024,1565
LPWWHKVDRC,2/29/2024,3670
LPWWHKVDRC,3/31/2024,2563.888465
LPWWHKVDRC,4/30/2024,2269.912457
O7KW96MTMV,2/28/2022,7203
O7KW96MTMV,3/31/2022,17961
O7KW96MTMV,4/30/2022,10406
O7KW96MTMV,5/31/2022,15448
O7KW96MTMV,6/30/2022,17917
O7KW96MTMV,7/31/2022,15153
O7KW96MTMV,8/31/2022,7803
O7KW96MTMV,9/30/2022,13295
O7KW96MTMV,10/31/2022,15452
O7KW96MTMV,11/30/2022,14901
O7KW96MTMV,12/31/2022,11740
O7KW96MTMV,1/31/2023,9167
O7KW96MTMV,2/28/2023,10278
