Date,P10_Production_bbl,P10_Revenue_USD,P10_Cumulative_Revenue_USD,P50_Production_bbl,P50_Revenue_USD,P50_Cumulative_Revenue_USD,P90_Production_bbl,P90_Revenue_USD,P90_Cumulative_Revenue_USD
2027-03-01,276501.2361233385,17076716.342977386,2584442857.985386,198866.6719742959,12282005.661132514,2138002885.454563,141463.9218947745,8736811.816221273,1768475393.9764235
2027-04-01,266389.2492917652,16468183.391216926,2600911041.3766026,190995.48071156297,11807340.617588822,2149810226.0721517,135490.34300009045,8376013.0042655915,1776851406.980689
2027-05-01,257102.67199129518,15917226.422981083,2616828267.799584,183749.6234915332,11375939.19036082,2161186165.2625127,129940.13363732469,8044593.673486771,1784896000.6541758
2027-06-01,248439.37172807596,15400756.653423429,2632229024.453007,177088.57837756936,10977720.973625524,2172163886.2361383,124717.86430396773,7731260.408202959,1792627261.0623786
2027-07-01,240472.16388813223,14911678.882703079,2647140703.3357105,170849.46390943645,10594375.257024154,2182758261.4931626,120000.23270617273,7441214.430109771,1800068475.4924884
2027-08-01,232920.6318175579,14448066.791643117,2661588770.1273537,165053.4785835905,10238267.27654012,2192996528.769703,115580.13174342598,7169435.572044714,1807237911.064533
2027-09-01,225840.50349924402,14020178.457233068,2675608948.5845866,159607.67122190265,9908444.229455717,2202904972.999159,111494.19353121814,6921559.534418022,1814159470.598951
2027-10-01,219259.27393668934,13624771.282425875,2689233719.8670125,154554.9440800352,9604044.225133387,2212509017.2242923,107617.49921412503,6687351.401165729,1820846822.0001168
2027-11-01,213040.61155646754,13255386.85104341,2702489106.7180557,149753.52371440415,9317664.245510226,2221826681.4698024,103985.95743187696,6470006.271411384,1827316828.2715282
2027-12-01,207154.86421954227,12899533.394950898,2715388640.1130066,145269.13773615233,9045909.206830205,2230872590.6766324,100594.88662988084,6264043.590442681,1833580871.861971
2028-01-01,201642.337625956,12556268.36396828,2727944908.476975,141057.83606618745,8783671.451841492,2239656262.1284738,97397.45426538067,6064939.477105254,1839645811.339076
2028-02-01,196410.4448997894,12236370.71725688,2740181279.194232,137086.48523408858,8540488.030083718,2248196750.1585574,94410.0619791392,5881746.861300372,1845527558.2003765
2028-03-01,191476.81622952074,11936664.723748324,2752117943.91798,133352.2950144233,8313182.071199148,2256509932.2297564,91582.8466897133,5709274.662636728,1851236832.8630133
2028-04-01,186720.90074191592,11647649.788280716,2763765593.7062607,129774.11865200133,8095309.521511843,2264605241.7512684,88900.4380509196,5545609.325616365,1856782442.1886296
2028-05-01,182229.50410412689,11378410.236261683,2775144003.9425225,126415.37226343428,7893375.844128837,2272498617.595397,86388.20704115956,5394079.6476500025,1862176521.8362796
2028-06-01,177943.3545591878,11117900.792858053,2786261904.7353806,123223.2630893321,7698989.477821469,2280197607.0732183,83959.82440097653,5245809.828573014,1867422331.6648526
2028-07-01,173961.42117979215,10867369.981101615,2797129274.716482,120202.17451437796,7509029.841913191,2287706636.9151316,81750.41961196106,5106948.713159207,1872529280.378012
2028-08-01,170016.12337003395,10513797.0692029,2807643071.785685,117389.89596968296,7259391.166765194,2294966028.081897,79642.36846108625,4925084.0656335745,1877454364.4436455
2028-09-01,166331.85167106666,10295941.618439026,2817939013.4041243,114653.1811515345,7097031.913279986,2302063059.995177,77662.43704879424,4807304.853320363,1882261669.2969658
2028-10-01,162880.04599830677,10096934.051435037,2828035947.4555593,112041.90809301894,6945477.882686244,2309008537.877863,75726.68615421459,4694297.274699762,1886955966.5716655
