Date,P10_Production_bbl,P10_Revenue_USD,P10_Cumulative_Revenue_USD,P50_Production_bbl,P50_Revenue_USD,P50_Cumulative_Revenue_USD,P90_Production_bbl,P90_Revenue_USD,P90_Cumulative_Revenue_USD
2038-09-01,51789.55578069402,3248240.938565129,3545101171.9919114,30973.310531668474,1942646.0365462466,2748900543.7051945,17768.919976660534,1114466.6609361486,2159436377.870523
2038-10-01,51495.815603928684,3229817.554678407,3548330989.54659,30797.05188387125,1931591.0941564047,2750832134.7993507,17656.557225757493,1107419.2691995099,2160543797.1397223
2038-11-01,51239.2115260427,3213723.3469133982,3551544712.893503,30632.178371518086,1921250.2274616144,2752753385.0268126,17548.05361492953,1100613.92272838,2161644411.062451
2038-12-01,50935.424191263286,3194669.8052760335,3554739382.698779,30439.6093025496,1909172.295455911,2754662557.3222685,17457.037057265657,1094905.364231702,2162739316.4266825
2039-01-01,50657.24681339033,3177222.5201358413,3557916605.218915,30251.279228548232,1897360.233214545,2756559917.555483,17343.598023505972,1087790.4680342947,2163827106.8947167
2039-02-01,50422.14297200857,3162476.807204378,3561079082.026119,30092.48169030661,1887400.4516160304,2758447318.0070987,17235.92835616684,1081037.4264987842,2164908144.3212156
2039-03-01,50152.81417387708,3145584.5049855704,3564224666.5311046,29914.8637963659,1876260.2573080692,2760323578.2644067,17115.107144804195,1073459.520122119,2165981603.8413377
2039-04-01,49876.70698574581,3128267.0621459773,3567352933.5932508,29742.833028277066,1865470.4875335374,2762189048.7519403,17001.49007565186,1066333.4575448844,2167047937.2988825
2039-05-01,49631.60935153266,3112894.538528128,3570465828.1317787,29570.55178308645,1854665.007835182,2764043713.7597756,16893.264992530163,1059545.5803314918,2168107482.879214
2039-06-01,49389.06502648124,3097682.1584609034,3573563510.29024,29415.22596304268,1844922.972402037,2765888636.7321777,16787.950283675338,1052940.2417921172,2169160423.121006
2039-07-01,49147.33551252685,3082520.883345684,3576646031.1735854,29240.720486994425,1833977.9889442902,2767722614.721122,16682.966742887984,1046355.6741139343,2170206778.79512
2039-08-01,48889.4251994478,3066344.748509366,3579712375.922095,29084.318124585563,1824168.4327740064,2769546783.153896,16579.3885792577,1039859.2516910428,2171246638.0468106
2039-09-01,48644.13900473152,3050960.398376761,3582763336.320472,28934.423786840765,1814767.0599106527,2771361550.2138066,16466.84742093011,1032800.6702407365,2172279438.7170515
2039-10-01,48417.92134112151,3036772.026515141,3585800108.346987,28781.33097648656,1805165.078845237,2773166715.2926517,16372.207165359376,1026864.83341134,2173306303.5504627
2039-11-01,48174.434291023266,3021500.5187329794,3588821608.86572,28617.68397007243,1794901.1386029427,2774961616.4312544,16278.290915512782,1020974.4062209617,2174327277.9566836
2039-12-01,47935.4713160084,3006512.760940047,3591828121.62666,28465.93927295156,1785383.7111995218,2776747000.1424537,16175.317498979957,1014515.9135360229,2175341793.8702197
2040-01-01,47711.16116666952,2992444.028373512,3594820565.6550336,28316.87096959767,1776034.1472131656,2778523034.2896667,16074.502393567243,1008192.7901245375,2176349986.660344
2040-02-01,47486.508695790464,2978353.825399978,3597798919.4804335,28150.110929679522,1765574.9575094995,2780288609.247176,15981.028903959701,1002330.1328563524,2177352316.7932005
2040-03-01,47231.52750137834,2962361.404886449,3600761280.8853197,28006.870978371553,1756590.9477634637,2782045200.1949396,15884.267315441106,996261.2460244661,2178348578.039225
2040-04-01,46995.479897717014,2947556.499184811,3603708837.3845043,27852.153406397185,1746887.0616492315,2783792087.256589,15793.85938740231,990590.8607778728,2179339168.900003
2040-05-01,46776.088877288035,2933796.2943835054,3606642633.678888,27707.541998863115,1737817.0341686946,2785529904.2907577,15705.111054864248,985024.5653610856,2180324193.465364
2040-06-01,46561.853822306206,2920359.4717350453,3609562993.150623,27564.010014333144,1728814.7080989748,2787258718.9988565,15606.942792468355,978867.4519436152,2181303060.9173074
2040-07-01,46355.576801896015,2907421.777014918,3612470414.9276376,27421.25265903093,1719860.96677442,2788978579.965631,15517.697324714634,973269.9762061018,2182276330.8935137
2040-08-01,46140.91802444321,2893958.378493078,3615364373.306131,27279.526779275453,1710971.9195961563,2790689551.885227,15429.690172681592,967750.1676305895,2183244081.0611444
2040-09-01,45903.79300576185,2879085.897321383,3618243459.203452,27139.319737884285,1702178.1339601022,2792391730.0191875,15337.841195097839,961989.3997565365,2184206070.460901
2040-10-01,45693.52450518889,2865897.8569654473,3621109357.0604177,27008.90951200077,1693998.8045926883,2794085728.82378,15262.747116016464,957279.4991165526,2185163349.960017
2040-11-01,45490.43069396291,2853159.813125354,3623962516.873543,26873.703648979674,1685518.6928640052,2795771247.516644,15179.08312027614,952032.0933037195,2186115382.053321
2040-12-01,45294.562865547996,2840874.98292717,3626803391.85647,26732.94625401786,1676690.3890520001,2797447937.905696,15085.899137383585,946187.5938966984,2187061569.6472178
2041-01-01,45103.33839075501,2828881.383868154,3629632273.2403383,26594.258805497957,1667991.9122808317,2799115929.817977,15014.185530950277,941689.7165012014,2188003259.363719
2041-02-01,44879.682879249915,2814853.7101865546,3632447126.950525,26462.27383094917,1659713.8146771318,2800775643.632654,14942.485892015438,937192.7151472083,2188940452.078866
2041-03-01,44678.02580818921,2802205.778689627,3635249332.7292147,26333.522631328276,1651638.5394369094,2802427282.172091,14857.027788122285,931832.7828710297,2189872284.8617373
2041-04-01,44462.98605659525,2788718.4854696537,3638038051.2146845,26201.703142160382,1643370.821076299,2804070652.9931674,14767.10697194881,926192.9492806293,2190798477.811018
2041-05-01,44275.23018678259,2776942.437315004,3640814993.6519995,26070.55363157888,1635145.1237726274,2805705798.11694,14690.956215765978,921416.7738528422,2191719894.584871
2041-06-01,44087.50530042065,2765168.3324423833,3643580161.9844418,25954.33701031804,1627856.0172871475,2807333654.1342273,14610.522244509491,916371.9551756353,2192636266.540046
2041-07-01,43835.9237723551,2749389.1390021117,3646329551.123444,25819.01661286184,1619368.7219586945,2808953022.856186,14529.891323835693,911314.7838309746,2193547581.3238773
2041-08-01,43667.67081406762,2738836.313458321,3649068387.4369025,25690.258003595845,1611292.9819855313,2810564315.8381715,14451.519832046946,906399.3238659845,2194453980.647743
2041-09-01,43463.34396645584,2726020.9335761103,3651794408.3704786,25562.70883787822,1603293.098311722,2812167608.9364834,14370.7439212891,901333.0587432523,2195355313.7064867
2041-10-01,43273.12447929556,2714090.367341418,3654508498.73782,25444.975422595573,1595908.8585051943,2813763517.7949886,14281.024099348875,895705.8315111614,2196251019.5379977
2041-11-01,43093.7064820676,2702837.27055528,3657211336.0083756,25325.310795493744,1588403.4930933677,2815351921.288082,14203.204970946055,890825.0157777366,2197141844.5537753
2041-12-01,42923.41947070313,2692156.8692025,3659903492.8775783,25209.459886423258,1581137.3240764667,2816933058.612159,14129.352990441319,886193.0195604796,2198028037.5733356
2042-01-01,42756.64461778384,2681696.750427402,3662585189.6280055,25089.252236424574,1573597.9002685493,2818506656.5124273,14065.558338866109,882191.8190136823,2198910229.3923492
2042-02-01,42593.41438986018,2671458.950532031,3665256648.5785375,24976.72567713465,1566540.2344698852,2820073196.746897,13991.88412910094,877570.9725772109,2199787800.3649263
2042-03-01,42390.332170542446,2658721.6337364223,3667915370.212274,24856.196533429407,1558980.6465766924,2821632177.393474,13927.14818721832,873510.734302333,2200661311.099229
2042-04-01,42192.31332788608,2646301.8919250146,3670561672.104199,24733.28407352064,1551271.5770912145,2823183448.9705653,13856.320266041723,869068.4070861369,2201530379.506315
2042-05-01,42032.15716085561,2636256.8971288637,3673197929.001328,24613.639864125013,1543767.4922779207,2824727216.4628434,13774.31296201378,863924.9089775044,2202394304.4152927
2042-06-01,41859.289686847325,2625414.649159064,3675823343.650487,24512.848474564304,1537445.8563246732,2826264662.319168,13691.688349730965,858742.6932951261,2203253047.1085877
2042-07-01,41694.89186412837,2615103.6177181313,3678438447.268205,24395.861576284427,1530108.4380645594,2827794770.7572327,13621.19782729419,854321.5277278916,2204107368.636316
2042-08-01,41518.65800326278,2604050.229964642,3681042497.49817,24283.288917394973,1523047.8808990128,2829317818.6381316,13547.178119696116,849679.0116673404,2204957047.647983
2042-09-01,41352.01153067776,2593598.163204109,3683636095.661374,24167.381198430492,1515778.1487655605,2830833596.786897,13482.715874490545,845635.939648047,2205802683.587631
2042-10-01,41183.39398082095,2583022.4704770898,3686219118.131851,24070.11861163462,1509677.8393217234,2832343274.626219,13408.576341670345,840985.908149564,2206643669.495781
2042-11-01,41005.65994197148,2571874.9915604508,3688790993.1234117,23960.439484491504,1502798.7644673071,2833846073.390686,13359.003369173057,837876.6913145342,2207481546.1870956
2042-12-01,40814.944461704574,2559913.3166381107,3691350906.4400496,23858.751814980198,1496420.913835558,2835342494.3045216,13298.365899310273,834073.5092047403,2208315619.6963005
2043-01-01,40648.80625611069,2549493.1283832625,3693900399.568433,23752.79550230537,1489775.3339045928,2836832269.6384263,13237.713982577216,830269.420987243,2209145889.1172876
2043-02-01,40484.94139659682,2539215.5243945527,3696439615.0928273,23659.5079031992,1483924.3356886536,2838316193.974115,13172.067831872531,826152.0944150451,2209972041.211703
2043-03-01,40365.25380175031,2531708.7184457793,3698971323.811273,23544.044357489045,1476682.4621017128,2839792876.436217,13090.752094614549,821051.9713742245,2210793093.183077
2043-04-01,40196.218803367345,2521106.8433471997,3701492430.65462,23449.576557478813,1470757.4416850712,2841263633.877902,13036.028059315075,817619.6798802415,2211610712.862957
2043-05-01,40035.038430576526,2510997.6103657596,3704003428.264986,23333.889330252125,1463501.5387934132,2842727135.4166956,12968.690922528756,813396.2946610036,2212424109.157618
2043-06-01,39871.59564149713,2500746.4786346997,3706504174.743621,23229.313285443084,1456942.5292629902,2844184077.9459586,12902.835970059072,809265.872042105,2213233375.02966
2043-07-01,39707.61575326281,2490461.6600446436,3708994636.4036655,23130.96258984048,1450773.973634795,2845634851.9195933,12847.086286270958,805769.2518749145,2214039144.281535
2043-08-01,39547.863956818735,2480442.027371671,3711475078.4310374,23032.122719393723,1444574.7369603743,2847079426.6565537,12786.271011526778,801954.9178429595,2214841099.199378
2043-09-01,39378.785954109866,2469837.455041771,3713944915.8860793,22924.482678327156,1437823.5535846793,2848517250.2101383,12727.256180849177,798253.5076628604,2215639352.707041
2043-10-01,39238.86445187412,2461061.5784215447,3716405977.464501,22835.250362037936,1432226.9027070194,2849949477.1128454,12670.102698650595,794668.8412593653,2216434021.5483003
2043-11-01,39112.225713907326,2453118.7967762672,3718859096.261277,22734.713653767303,1425921.2403642852,2851375398.3532095,12615.995013534077,791275.2072488572,2217225296.755549
2043-12-01,38950.610514898864,2442982.2914944566,3721302078.5527716,22644.33884116231,1420252.9321177,2852795651.285327,12556.335651947542,787533.3720901498,2218012830.1276393
2044-01-01,38791.25663482524,2432987.616136239,3723735066.1689076,22539.85980856149,1413700.0071929765,2854209351.29252,12482.451486854965,782899.3572555433,2218795729.4848948
2044-02-01,38654.05396112626,2424382.264441839,3726159448.4333496,22463.17156645212,1408890.120647877,2855618241.413168,12434.180181416894,779871.7809784675,2219575601.2658734
2044-03-01,38492.32142883135,2414238.4000163022,3728573686.833366,22352.702904464662,1401961.5261680237,2857020202.939336,12361.415008507889,775307.9493336148,2220350909.215207
2044-04-01,38361.86592279467,2406056.2306776815,3730979743.0640435,22272.96186552051,1396960.1682054463,2858417163.107541,12302.714300417996,771626.2409222167,2221122535.4561296
2044-05-01,38227.16084103668,2397607.5279498207,3733377350.5919933,22174.525721893137,1390786.2532771374,2859807949.3608184,12260.118966260112,768954.6615638342,2221891490.1176934
2044-06-01,38079.78637265589,2388364.2012929777,3735765714.7932863,22086.72300121092,1385279.266635949,2861193228.6274543,12197.986382852412,765057.7059325033,2222656547.823626
2044-07-01,37942.251836996664,2379738.0352164307,3738145452.8285027,21993.416999305566,1379427.114196445,2862572655.7416506,12136.98594367605,761231.7583873619,2223417779.5820136
2044-08-01,37808.762945022456,2371365.6119118086,3740516818.4404144,21907.66235470123,1374048.5828868612,2863946704.3245373,12083.16055826399,757855.8302143174,2224175635.412228
2044-09-01,37668.82385273364,2362588.632043454,3742879407.072458,21822.347182244746,1368697.6152703904,2865315401.939808,12025.126817715809,754215.9540071355,2224929851.3662353
2044-10-01,37502.37979938185,2352149.26101723,3745231556.333475,21733.94396178455,1363152.9652831268,2866678554.905091,11969.0587803362,750699.3667026864,2225680550.732938
2044-11-01,37382.60753238303,2344637.1444310634,3747576193.477906,21643.647468370847,1357489.5692162195,2868036044.474307,11917.950444468488,747493.8518770635,2226428044.584815
2044-12-01,37254.569263094396,2336606.5841812803,3749912800.0620875,21559.347750376783,1352202.2909036318,2869388246.7652106,11850.915069221886,743289.3931415967,2227171333.977957
2045-01-01,37126.78788041788,2328592.13585981,3752241392.1979475,21472.033062384005,1346725.9136727247,2870734972.6788836,11811.46150018436,740814.865291563,2227912148.8432484
2045-02-01,36983.448759390274,2319601.906188958,3754560994.1041365,21395.21531358227,1341907.90446788,2872076880.5833516,11765.870397140896,737955.391308677,2228650104.234557
2045-03-01,36856.46415127084,2311637.431567707,3756872631.535704,21309.82837871278,1336552.4359128654,2873413433.0192647,11722.236674354202,735218.6842154956,2229385322.9187727
2045-04-01,36715.96923057794,2302825.590141848,3759175457.125846,21219.897819779417,1330911.991256565,2874744345.0105214,11669.786279537388,731928.9954525849,2230117251.914225
2045-05-01,36582.058901020304,2294426.7342719934,3761469883.860118,21135.41047060036,1325612.9447160545,2876069957.9552374,11618.306868509171,728700.2067928952,2230845952.121018
2045-06-01,36470.867031505106,2287452.780216,3763757336.640334,21056.883625661332,1320687.7410014786,2877390645.696239,11571.013322896491,725733.955612068,2231571686.07663
2045-07-01,36328.46949322909,2278521.606615328,3766035858.2469497,20983.134467288346,1316062.193788325,2878706707.8900275,11520.17423707603,722545.3281494086,2232294231.4047794
2045-08-01,36205.95678246145,2270837.609395982,3768306695.8563457,20895.164190213378,1310544.698010183,2880017252.5880375,11471.1756690101,719472.1379603134,2233013703.54274
2045-09-01,36076.71907905463,2262731.8206383064,3770569427.676984,20816.51028166344,1305611.524865931,2881322864.1129036,11426.948291825896,716698.1968633202,2233730401.739603
2045-10-01,35944.849229617845,2254460.9436816312,3772823888.6206656,20741.21914609012,1300889.2648427722,2882623753.3777466,11363.928490400442,712745.5949179156,2234443147.334521
2045-11-01,35826.63968907584,2247046.8412988367,3775070935.4619646,20658.83779569044,1295722.3065457044,2883919475.6842923,11315.21864409549,709690.5133576691,2235152837.8478785
2045-12-01,35681.3996098992,2237937.3835328775,3777308872.8454976,20579.464438545838,1290744.009585595,2885210219.6938777,11272.634229471594,707019.6188724583,2235859857.466751
2046-01-01,35571.044590234276,2231015.916699494,3779539888.762197,20508.431682210907,1286288.835108268,2886496508.528986,11229.074427060645,704287.5480652436,2236564145.0148163
2046-02-01,35483.544896047344,2225527.935880089,3781765416.698077,20421.262201553433,1280821.5652814312,2887777330.0942674,11182.78850395668,701384.494968163,2237265529.509784
2046-03-01,35352.42496576026,2217304.0938524837,3783982720.7919297,20352.390696321403,1276501.9444732785,2889053832.0387406,11134.046274996837,698327.3823678016,2237963856.892152
2046-04-01,35214.533340441805,2208655.53111251,3786191376.3230424,20274.697214731004,1271629.0093079286,2890325461.0480485,11089.77511314502,695550.6950964556,2238659407.5872483
2046-05-01,35113.54635580982,2202321.627436392,3788393697.9504786,20196.845337760482,1266746.1395843374,2891592207.187633,11037.37876240157,692264.3959778264,2239351671.9832263
2046-06-01,34960.14479367912,2192700.2814595546,3790586398.231938,20123.185785621077,1262126.2124741538,2892854333.4001074,11006.18907370827,690308.1787029827,2240041980.161929
2046-07-01,34845.07923680369,2185483.3697323278,3792771881.6016703,20046.199270061934,1257297.6182182846,2894111631.018326,10953.053994129927,686975.546511829,2240728955.708441
2046-08-01,34744.06896806778,2179148.005677211,3794951029.6073475,19973.710978429313,1252751.1525670865,2895364382.1708927,10904.275136108552,683916.1365367284,2241412871.8449774
2046-09-01,34646.284748822734,2173014.979446162,3797124044.5867934,19905.65194118077,1248482.489750858,2896612864.6606436,10862.163953027732,681274.9231338993,2242094146.768111
2046-10-01,34520.51608637954,2165126.7689377246,3799289171.355731,19835.16122751977,1244061.31219004,2897856925.9728336,10817.376133608383,678465.8310999178,2242772612.599211
2046-11-01,34413.77974006339,2158432.265296776,3801447603.621028,19759.2187263889,1239298.1985191118,2899096224.171353,10765.130847437007,675189.0067512491,2243447801.6059623
2046-12-01,34312.1697028782,2152059.2837645207,3803599662.9047923,19690.545499773674,1234991.0137458048,2900331215.1850986,10718.591042331822,672270.0301750519,2244120071.6361375
2047-01-01,34192.702262810206,2144566.285923456,3805744229.190716,19623.236283822924,1230769.3797213738,2901561984.56482,10675.008142914006,669536.5107235665,2244789608.146861
2047-02-01,34081.659521530615,2137601.6851904,3807881830.875906,19547.78491033728,1226037.0695763542,2902788021.634396,10633.11765838449,666909.1395338752,2245456517.286395
2047-03-01,33954.15434532107,2129604.5605385373,3810011435.4364448,19474.423596103523,1221435.8479476129,2904009457.4823437,10577.593175455442,663426.6439645654,2246119943.93036
2047-04-01,33841.30239424709,2122526.4861671776,3812133961.9226117,19414.444463397987,1217673.9567443219,2905227131.439088,10540.69111166656,661112.1465237266,2246781056.076884
2047-05-01,33720.9695865458,2114979.2124681524,3814248941.13508,19338.21285241111,1212892.7101032247,2906440024.149191,10503.734687924858,658794.2396266471,2247439850.3165107
2047-06-01,33642.57677861219,2110062.4155545565,3816359003.5506344,19264.52687667969,1208271.1257053502,2907648295.274896,10465.047442317707,656367.7755821666,2248096218.092093
2047-07-01,33511.36023646118,2101832.5140308454,3818460836.0646653,19205.498584071636,1204568.871192973,2908852864.146089,10427.716626013509,654026.3867835673,2248750244.4788766
2047-08-01,33431.54470092121,2096826.4836417781,3820557662.548307,19130.666725433526,1199875.4170191907,2910052739.5631084,10381.30208523533,651115.2667859598,2249401359.7456627
2047-09-01,33314.411379327,2089479.8817113894,3822647142.4300184,19061.539210610736,1195539.7392895054,2911248279.3023977,10343.893163134248,648768.97919178,2250050128.7248545
2047-10-01,33216.214758330614,2083320.989642496,3824730463.419661,19006.88859780438,1192112.0528542907,2912440391.355252,10299.43138135245,645980.3362384256,2250696109.061093
2047-11-01,33122.552823726306,2077446.513104114,3826807909.932765,18940.37775037692,1187940.4925036405,2913628331.8477554,10256.381706939212,643280.2606592274,2251339389.321752
2047-12-01,33009.59665977599,2070361.90250115,3828878271.835266,18880.746703027493,1184200.4332138842,2914812532.280969,10228.669155915612,641542.1294590272,2251980931.451211
2048-01-01,32916.739533388456,2064537.903534124,3830942809.7388,18811.210366871306,1179839.1142101684,2915992371.3951793,10181.351779436278,638574.3836062433,2252619505.8348174
2048-02-01,32799.266438352126,2057169.9910134452,3832999979.7298136,18748.767839500953,1175922.7188934998,2917168294.114073,10136.453033015825,635758.3342307525,2253255264.1690483
2048-03-01,32725.809113628555,2052562.747606783,3835052542.4774203,18685.935283209983,1171981.8609629301,2918340275.9750357,10100.710295608484,633516.5497405641,2253888780.718789
2048-04-01,32619.66960304726,2045905.677503124,3837098448.1549234,18625.00803944699,1168160.5042341154,2919508436.47927,10073.965981149375,631839.1463376888,2254520619.8651266
2048-05-01,32490.72625137512,2037818.3504862473,3839136266.5054097,18559.490935102094,1164051.2714496034,2920672487.7507195,10031.578701500317,629180.6161580998,2255149800.4812846
2048-06-01,32408.215470986623,2032643.274340281,3841168909.77975,18492.28596515329,1159836.1757344143,2921832323.926454,9996.966283672631,627009.7253119474,2255776810.2065964
2048-07-01,32315.709722335683,2026841.313784894,3843195751.093535,18429.721988343736,1155912.163108919,2922988236.089563,9964.942393168722,625001.1868995422,2256401811.393496
2048-08-01,32189.139049734382,2018902.8011993405,3845214653.8947344,18372.727723746673,1152337.4828333913,2924140573.5723963,9935.81757820384,623174.4785049448,2257024985.872001
2048-09-01,32105.126665673946,2013633.54447107,3847228287.4392056,18305.39435353262,1148114.333853566,2925288687.90625,9892.776087874898,620474.9162315136,2257645460.788233
2048-10-01,32008.610664799595,2007580.0608962306,3849235867.500102,18243.48306112068,1144231.257593489,2926432919.1638436,9856.161570865816,618178.453724704,2258263639.2419577
2048-11-01,31928.51442816791,2002556.4249346913,3851238423.925037,18196.67712169311,1141295.5890725916,2927574214.7529163,9823.23432997052,616113.257175751,2258879752.4991336
2048-12-01,31820.847432737282,1995803.5509812823,3853234227.476018,18137.963032198786,1137613.0413795079,2928711827.794296,9792.136858405142,614162.8237591705,2259493915.3228927
2049-01-01,31724.67657831552,1989771.7149919495,3855223999.19101,18077.994481733156,1133851.8138943035,2929845679.60819,9755.518832670507,611866.1411850941,2260105781.464078
2049-02-01,31604.532337426474,1982236.2682033884,3857206235.4592133,18009.477083176782,1129554.4026568478,2930975234.010847,9719.446144543846,609603.66218579,2260715385.1262636
2049-03-01,31529.3248082693,1977519.2519746504,3859183754.711188,17953.60820739135,1126050.3067675855,2932101284.3176146,9684.148135353564,607389.7710493755,2261322774.897313
2049-04-01,31447.13078136722,1972364.0426073521,3861156118.753795,17897.680360912353,1122542.5122364226,2933223826.829851,9649.324469459905,605205.6307245252,2261927980.5280375
2049-05-01,31342.014745021195,1965771.1648077294,3863121889.918603,17836.6952819949,1118717.52808672,2934342544.357938,9617.07448158699,603182.9114851359,2262531163.4395227
2049-06-01,31236.928639333724,1959180.1642590112,3865081070.082862,17776.048088708896,1114913.736123822,2935457458.094062,9581.280497893347,600937.9128278707,2263132101.3523507
2049-07-01,31177.32054262106,1955441.5444331928,3867036511.627295,17718.493614430205,1111303.9194970625,2936568762.013559,9543.357052136907,598559.3543100269,2263730660.7066607
2049-08-01,31053.7871094654,1947693.52750567,3868984205.154801,17661.90436777039,1107754.6419465588,2937676516.6555057,9502.094792423091,595971.3853807762,2264326632.0920415
2049-09-01,30990.71704356936,1943737.7729726702,3870927942.9277735,17597.02995289348,1103685.718645479,2938780202.374151,9466.344787951133,593729.1451002951,2264920361.2371416
2049-10-01,30926.439267277656,1939706.2708436546,3872867649.198617,17539.19226314765,1100058.1387446204,2939880260.512896,9431.23871547714,591527.2922347263,2265511888.5293765
2049-11-01,30824.239514519293,1933296.30235065,3874800945.5009675,17489.764339427245,1096958.0193688767,2940977218.5322647,9398.28375481633,589460.3571020802,2266101348.8864784
2049-12-01,30733.712578191466,1927618.4529041687,3876728563.9538717,17433.41092142654,1093423.5329918726,2942070642.0652566,9364.08535778009,587315.4336399672,2266688664.3201184
2050-01-01,30634.804718001364,1921414.9519130455,3878649978.9057846,17382.86523676997,1090253.3076502124,2943160895.3729067,9336.364610898476,585576.7883955524,2267274241.108514
2050-02-01,30556.932855490704,1916530.8286963769,3880566509.734481,17333.082831707143,1087130.955204672,2944248026.328111,9303.96439702499,583544.6469814074,2267857785.755495
2050-03-01,30450.058819029407,1909827.6891295244,3882476337.42361,17276.77337489239,1083599.2260732506,2945331625.5541844,9274.77874167823,581714.1226780586,2268439499.8781734
2050-04-01,30377.661956958167,1905286.9579404162,3884381624.381551,17225.044133350093,1080354.7680437178,2946411980.322228,9241.608232474571,579633.6683408051,2269019133.546514
2050-05-01,30285.29567849116,1899493.7449549653,3886281118.126506,17172.07776582266,1077032.7174723973,2947489013.0397005,9216.338941238744,578048.778394494,2269597182.3249087
2050-06-01,30201.101758826662,1894213.1023136082,3888175331.2288194,17124.17914465515,1074028.515952771,2948563041.555653,9182.85776402203,575948.8389594617,2270173131.1638684
2050-07-01,30120.64212633416,1889166.6741636787,3890064497.902983,17062.372490373742,1070152.0025962412,2949633193.5582495,9148.701670178334,573806.5687535851,2270746937.732622
2050-08-01,30020.189489140623,1882866.2847588998,3891947364.187742,17008.13534213488,1066750.2486586997,2950699943.806908,9113.177954623203,571578.5213139673,2271318516.2539363
2050-09-01,29949.56838490313,1878436.9291011244,3893825801.116843,16960.182300182852,1063742.6338674685,2951763686.4407754,9082.689345183275,569666.275729895,2271888182.5296664
2050-10-01,29878.13974437098,1873956.9247669477,3895699758.0416102,16911.95008592925,1060717.5093894824,2952824403.950165,9052.450509637658,567769.6959644739,2272455952.2256308
2050-11-01,29774.81421984091,1867476.3478684218,3897567234.3894787,16856.828995393345,1057260.3145910706,2953881664.2647557,9025.367670510937,566071.060294446,2273022023.2859254
2050-12-01,29704.590227461824,1863071.8990664056,3899430306.288545,16804.65187885142,1053987.765841561,2954935652.030597,8999.358440853895,564439.7614103563,2273586463.0473356
2051-01-01,29607.405804106198,1856976.4920335407,3901287282.7805786,16760.50517306915,1051218.884454897,2955986870.915052,8969.783692020697,562584.8331635381,2274149047.8804994
2051-02-01,29546.344961198956,1853146.7559663984,3903140429.536545,16701.796041259036,1047536.6477077667,2957034407.56276,8922.900127001301,559644.2959655216,2274708692.176465
2051-03-01,29470.734876597955,1848404.4914602237,3904988834.028005,16656.54501420475,1044698.5032909218,2958079106.066051,8893.713304538114,557813.6984606305,2275266505.8749256
2051-04-01,29383.284049179878,1842919.5755645619,3906831753.6035695,16601.551073394774,1041249.2833233202,2959120355.3493743,8862.680632458741,555867.3292678123,2275822373.2041936
2051-05-01,29297.8265691777,1837559.6824188253,3908669313.2859883,16558.66344433791,1038559.3712288738,2960158914.720603,8828.381864355375,553716.1105323691,2276376089.314726
2051-06-01,29243.156649915443,1834130.7850826965,3910503444.071071,16501.769227286415,1034990.965935404,2961193905.686538,8803.297131226514,552142.7960705269,2276928232.1107965
2051-07-01,29170.80681507967,1829593.0034417969,3912333037.074513,16456.490016858595,1032151.0538573711,2962226056.7403955,8780.278206133726,550699.0490887073,2277478931.159885
2051-08-01,29098.401079130334,1825051.7156830544,3914158088.790196,16411.543262606003,1029331.9934306485,2963255388.733826,8750.280685646854,548817.6046037707,2278027748.7644887
2051-09-01,28989.24783860002,1818205.6244369932,3915976294.414633,16362.827818716529,1026276.5607899007,2964281665.294616,8726.718296015131,547339.771526069,2278575088.5360146
2051-10-01,28935.38109504753,1814827.1022813811,3917791121.5169144,16311.427728973247,1023052.747161202,2965304718.0417776,8690.270158769707,545053.744358036,2279120142.2803726
2051-11-01,28845.211910521353,1809171.6910278993,3919600293.2079425,16267.679492101757,1020308.8577446222,2966325026.8995223,8664.033742566644,543408.19633378,2279663550.4767065
2051-12-01,28772.274081336775,1804597.0303814425,3921404890.238324,16219.651268468053,1017296.5275583162,2967342323.4270806,8636.861335817255,541703.9429824583,2280205254.419689
2052-01-01,28680.695819386005,1798853.2417918902,3923203743.480116,16177.574235746173,1014657.4560659999,2968356980.883147,8615.398713519282,540357.8073119293,2280745612.227001
2052-02-01,28600.430078576876,1793818.9745283416,3924997562.454644,16131.393212953662,1011760.9823164537,2969368741.8654633,8589.546181679678,538736.3365149493,2281284348.563516
2052-03-01,28524.8845395142,1789080.7583183306,3926786643.2129626,16082.321893304039,1008683.2291480293,2970377425.094611,8569.189101714801,537459.5404595523,2281821808.103976
2052-04-01,28466.619540036205,1785426.3775510706,3928572069.5905137,16034.228594552627,1005666.8174503407,2971383091.9120617,8536.54512739289,535412.1103900821,2282357220.214366
2052-05-01,28400.260529772426,1781264.3404273265,3930353333.930941,15988.943462416843,1002826.5339627843,2972385918.4460244,8507.967268215829,533619.7070624968,2282890839.9214287
2052-06-01,28301.31590203726,1775058.5333757768,3932128392.464317,15941.897355724595,999875.8021510466,2973385794.2481756,8479.008504962623,531803.4134312557,2283422643.33486
2052-07-01,28243.158931143873,1771410.9281613438,3933899803.392478,15898.143239725825,997131.5439956037,2974382925.792171,8448.713553123753,529903.3140519217,2283952546.648912
2052-08-01,28155.98539532968,1765943.4039950776,3935665746.796473,15847.405580527064,993949.2780106574,2975376875.070182,8421.05737432057,528168.7185173861,2284480715.3674293
2052-09-01,28105.05534443952,1762749.0712032467,3937428495.8676763,15809.34263435023,991561.9700264464,2976368437.0402083,8392.237200313652,526361.1172036722,2285007076.484633
